image_name,label,blue_mean,green_mean,red_mean,gray_mean,gray_std,edge_density,box_width,box_height,box_area,aspect_ratio,area_percentage
img-12.jpg,medium_pothole,99.614013671875,108.5791015625,117.717041015625,110.286865234375,41.406049331322734,40.155029296875,257,266,68362,0.9661654135338346,0.1318711419753086
img-120.jpg,medium_pothole,138.032470703125,143.693115234375,152.748291015625,145.761962890625,24.18655578855091,59.080810546875,250,94,23500,2.6595744680851063,0.0453317901234567
img-121.jpg,medium_pothole,133.519775390625,142.253662109375,148.009765625,142.986083984375,29.977490769390357,64.310302734375,172,122,20984,1.4098360655737705,0.0404783950617283
img-121.jpg,medium_pothole,129.8603515625,139.08740234375,145.892822265625,140.09619140625,29.597017130018585,69.290771484375,228,179,40812,1.2737430167597763,0.0787268518518518
img-121.jpg,minor_pothole,130.756591796875,138.348876953125,141.18310546875,138.32958984375,30.975714457618196,81.80419921875,57,60,3420,0.95,0.0065972222222222
img-122.jpg,medium_pothole,124.57666015625,151.740234375,167.8798828125,153.450439453125,28.052989145582927,64.37255859375,216,142,30672,1.5211267605633805,0.0591666666666666
img-123.jpg,medium_pothole,104.653564453125,113.735107421875,119.3046875,114.35986328125,44.765539271087846,74.893798828125,182,169,30758,1.0769230769230769,0.059332561728395
img-124.jpg,minor_pothole,153.504638671875,170.82861328125,183.02880859375,172.5302734375,33.39751642039018,23.90625,100,48,4800,2.083333333333333,0.0092592592592592
img-124.jpg,major_pothole,135.175048828125,153.009765625,168.938232421875,155.722900390625,31.411825111287456,66.053466796875,291,256,74496,1.13671875,0.1437037037037037
img-124.jpg,minor_pothole,119.61083984375,133.69921875,145.730712890625,135.697265625,30.928946929182594,56.65283203125,119,121,14399,0.9834710743801652,0.0277758487654321
img-124.jpg,minor_pothole,159.38037109375,180.546142578125,195.862060546875,182.696044921875,20.59599390236138,23.345947265625,41,29,1189,1.4137931034482758,0.0022935956790123
img-124.jpg,minor_pothole,163.61328125,181.68212890625,194.763427734375,183.548095703125,14.725470575786055,20.108642578125,88,113,9944,0.7787610619469026,0.019182098765432
img-124.jpg,minor_pothole,139.572509765625,154.988037109375,166.556640625,156.711669921875,32.82793715058751,29.571533203125,90,59,5310,1.5254237288135593,0.0102430555555555
img-124.jpg,minor_pothole,160.250244140625,177.54345703125,190.14208984375,179.418701171875,15.922993761987584,1.182861328125,36,25,900,1.44,0.0017361111111111
img-125.jpg,minor_pothole,106.218994140625,115.822021484375,122.3818359375,116.720458984375,32.67831538304428,74.146728515625,168,108,18144,1.5555555555555556,0.035
img-125.jpg,minor_pothole,121.95703125,130.27783203125,133.298828125,130.240234375,31.44888900225759,63.251953125,92,34,3128,2.7058823529411766,0.0060339506172839
img-125.jpg,minor_pothole,130.99462890625,140.110107421875,144.854736328125,140.51416015625,31.89449916260992,57.462158203125,95,39,3705,2.435897435897436,0.0071469907407407
img-126.jpg,medium_pothole,137.804443359375,147.28759765625,153.839111328125,148.170166015625,20.95443807807194,42.83203125,235,132,31020,1.7803030303030305,0.0598379629629629
img-126.jpg,minor_pothole,136.062744140625,144.64501953125,146.847900390625,144.302734375,15.043967214616075,31.50146484375,81,64,5184,1.265625,0.01
img-126.jpg,minor_pothole,132.766845703125,141.200439453125,144.527587890625,141.27880859375,14.131718539974221,13.32275390625,48,26,1248,1.8461538461538465,0.0024074074074074
img-127.jpg,medium_pothole,130.685302734375,138.61767578125,143.535400390625,139.208740234375,21.57925372172143,38.660888671875,180,92,16560,1.9565217391304348,0.0319444444444444
img-127.jpg,medium_pothole,121.3408203125,129.29638671875,133.94970703125,129.819580078125,23.649466857334556,47.625732421875,105,82,8610,1.2804878048780488,0.0166087962962962
img-127.jpg,minor_pothole,123.3779296875,131.1171875,134.386474609375,131.186767578125,19.29026406749364,40.902099609375,183,135,24705,1.3555555555555556,0.04765625
img-128.jpg,medium_pothole,131.989013671875,142.130615234375,146.935546875,142.421142578125,21.265243435757213,58.0224609375,168,196,32928,0.8571428571428571,0.0635185185185185
img-129.jpg,minor_pothole,137.76904296875,146.751220703125,151.975341796875,147.32177734375,23.112665087913363,66.925048828125,103,89,9167,1.1573033707865168,0.0176832561728395
img-129.jpg,minor_pothole,135.05810546875,143.2392578125,148.126953125,143.797119140625,23.30668915309024,45.260009765625,98,53,5194,1.849056603773585,0.0100192901234567
img-13.jpg,medium_pothole,138.225341796875,144.5146484375,151.362548828125,145.877685546875,17.882003384238907,40.902099609375,236,145,34220,1.6275862068965516,0.0660108024691358
img-13.jpg,medium_pothole,143.2548828125,148.294677734375,153.3076171875,149.254150390625,18.475017637868987,54.41162109375,230,69,15870,3.333333333333333,0.0306134259259259
img-13.jpg,minor_pothole,141.85009765625,146.276611328125,148.4658203125,146.5,15.50598422787151,20.980224609375,104,38,3952,2.736842105263158,0.0076234567901234
img-13.jpg,medium_pothole,147.983642578125,153.220703125,154.609130859375,153.09375,19.841978267362858,4.35791015625,74,28,2072,2.642857142857143,0.0039969135802469
img-130.jpg,medium_pothole,124.24755859375,149.82421875,164.9423828125,151.431396484375,34.47560109557764,73.150634765625,131,70,9170,1.8714285714285717,0.0176890432098765
img-130.jpg,minor_pothole,130.6533203125,156.890380859375,172.007080078125,158.4404296875,29.529519893284224,67.672119140625,48,35,1680,1.3714285714285714,0.0032407407407407
img-131.jpg,medium_pothole,146.9443359375,154.64208984375,164.348876953125,156.667236328125,30.774775029304525,65.244140625,103,88,9064,1.1704545454545454,0.0174845679012345
img-132.jpg,medium_pothole,87.39013671875,90.72021484375,90.5625,90.31884765625,23.190624710286567,47.0654296875,487,212,103244,2.297169811320755,0.1991589506172839
img-132.jpg,minor_pothole,93.126953125,95.056396484375,91.9267578125,93.946044921875,27.520531557528454,41.5869140625,45,41,1845,1.0975609756097562,0.0035590277777777
img-133.jpg,medium_pothole,133.820556640625,141.721923828125,147.827880859375,142.644287109375,19.228965313071793,38.97216796875,131,61,7991,2.1475409836065573,0.0154147376543209
img-134.jpg,medium_pothole,140.50927734375,148.02978515625,153.762451171875,148.92578125,23.98979192442378,59.827880859375,132,125,16500,1.056,0.0318287037037037
img-134.jpg,minor_pothole,145.66357421875,153.7890625,157.51513671875,153.987060546875,16.921740204687218,47.376708984375,90,80,7200,1.125,0.0138888888888888
img-135.jpg,medium_pothole,144.099365234375,150.014404296875,153.4873046875,150.389892578125,31.55118276971797,73.33740234375,371,196,72716,1.8928571428571428,0.140270061728395
img-135.jpg,minor_pothole,130.760009765625,134.5986328125,136.8056640625,134.841796875,36.18349059035751,79.002685546875,105,78,8190,1.3461538461538465,0.0157986111111111
img-135.jpg,medium_pothole,142.838623046875,147.90576171875,151.703369140625,148.492431640625,27.339784379315,57.088623046875,207,89,18423,2.3258426966292136,0.0355381944444444
img-135.jpg,minor_pothole,149.67822265625,155.076416015625,158.138427734375,155.417724609375,25.6810280833215,60.325927734375,84,49,4116,1.7142857142857142,0.0079398148148148
img-136.jpg,medium_pothole,126.435546875,133.652587890625,138.780517578125,134.377197265625,38.598728898934354,77.757568359375,110,129,14190,0.8527131782945736,0.0273726851851851
img-137.jpg,medium_pothole,137.6142578125,148.14208984375,154.384521484375,148.832275390625,35.7021429473573,78.131103515625,162,142,23004,1.1408450704225352,0.044375
img-138.jpg,medium_pothole,122.2646484375,147.726318359375,163.001953125,149.3916015625,41.54041316068002,82.115478515625,114,56,6384,2.0357142857142856,0.0123148148148148
img-139.jpg,medium_pothole,100.99462890625,112.13330078125,125.75634765625,114.9501953125,41.95128848355677,80.31005859375,151,137,20687,1.102189781021898,0.0399054783950617
img-14.jpg,medium_pothole,144.1298828125,149.625,152.790283203125,149.970947265625,35.748017942230035,77.384033203125,492,278,136776,1.7697841726618706,0.2638425925925926
img-14.jpg,minor_pothole,138.2431640625,143.119384765625,144.736572265625,143.059814453125,35.277708059099766,82.80029296875,107,62,6634,1.7258064516129032,0.0127970679012345
img-140.jpg,minor_pothole,111.52392578125,123.717041015625,134.693603515625,125.60595703125,36.643033684982726,85.103759765625,201,147,29547,1.3673469387755102,0.0569965277777777
img-140.jpg,medium_pothole,122.162109375,128.904296875,131.02392578125,128.790283203125,36.411825127278135,71.34521484375,255,114,29070,2.236842105263158,0.0560763888888888
img-141.jpg,minor_pothole,142.790283203125,148.906494140625,153.365478515625,149.604248046875,26.0929522992028,60.88623046875,104,79,8216,1.3164556962025316,0.0158487654320987
img-141.jpg,minor_pothole,142.045654296875,148.406494140625,154.963134765625,149.70166015625,24.97802466156764,69.166259765625,144,105,15120,1.3714285714285714,0.0291666666666666
img-141.jpg,minor_pothole,141.521484375,148.16796875,153.92138671875,149.21484375,25.3407487891407,70.909423828125,118,87,10266,1.3563218390804597,0.0198032407407407
img-141.jpg,minor_pothole,152.570556640625,157.40625,160.4228515625,157.72216796875,21.83152950336191,56.839599609375,141,111,15651,1.2702702702702702,0.0301909722222222
img-142.jpg,medium_pothole,152.9501953125,167.260986328125,181.483642578125,169.88720703125,36.323443547985654,80.994873046875,357,98,34986,3.642857142857143,0.0674884259259259
img-143.jpg,minor_pothole,132.92626953125,140.741455078125,147.92041015625,142.0380859375,23.199268716763783,53.41552734375,166,108,17928,1.537037037037037,0.0345833333333333
img-144.jpg,medium_pothole,123.81787109375,130.206787109375,135.8125,131.181640625,24.146479161610696,62.87841796875,170,110,18700,1.5454545454545454,0.0360725308641975
img-144.jpg,minor_pothole,141.36669921875,149.74267578125,156.845703125,150.966064453125,23.50200645398246,68.543701171875,72,45,3240,1.6,0.00625
img-145.jpg,minor_pothole,135.83544921875,139.761962890625,141.94677734375,139.970703125,37.47447856924583,87.4072265625,147,91,13377,1.6153846153846154,0.0258043981481481
img-146.jpg,medium_pothole,132.917724609375,141.673095703125,146.885009765625,142.2548828125,16.478560158828866,27.76611328125,286,168,48048,1.7023809523809523,0.0926851851851851
img-147.jpg,medium_pothole,118.54833984375,139.584716796875,152.7587890625,141.130859375,42.2303713284968,87.158203125,98,119,11662,0.8235294117647058,0.0224961419753086
img-147.jpg,minor_pothole,135.38671875,156.350830078125,168.439697265625,157.593505859375,37.78790582933596,80.870361328125,66,58,3828,1.137931034482759,0.0073842592592592
img-148.jpg,medium_pothole,106.15771484375,117.9267578125,130.916748046875,120.528076171875,32.838467296523184,51.112060546875,131,137,17947,0.9562043795620438,0.0346199845679012
img-148.jpg,minor_pothole,88.35009765625,93.282470703125,93.43359375,92.81591796875,17.060433727253855,25.960693359375,57,40,2280,1.425,0.0043981481481481
img-149.jpg,medium_pothole,109.234375,118.9208984375,128.37646484375,120.637451171875,48.29529178644488,63.62548828125,311,118,36698,2.635593220338983,0.0707908950617283
img-15.jpg,medium_pothole,136.271728515625,151.106201171875,166.235107421875,153.96240234375,28.648087927207193,73.524169921875,213,111,23643,1.9189189189189189,0.0456076388888888
img-150.jpg,medium_pothole,131.01025390625,140.177490234375,145.394287109375,140.69189453125,20.36818791234572,49.18212890625,343,121,41503,2.834710743801653,0.080059799382716
img-151.jpg,minor_pothole,140.0869140625,148.821044921875,152.449951171875,148.936767578125,16.078456194981808,32.6220703125,214,140,29960,1.5285714285714285,0.0577932098765432
img-152.jpg,minor_pothole,130.84130859375,134.006103515625,137.44189453125,134.669189453125,25.0645297636461,63.5009765625,82,44,3608,1.8636363636363635,0.0069598765432098
img-152.jpg,minor_pothole,129.5166015625,133.898681640625,137.226318359375,134.422119140625,25.941354928169094,74.644775390625,187,56,10472,3.3392857142857144,0.0202006172839506
img-152.jpg,minor_pothole,134.602294921875,139.40625,142.468505859375,139.837890625,26.527653426788188,77.4462890625,123,59,7257,2.0847457627118646,0.0139988425925925
img-152.jpg,minor_pothole,130.646240234375,137.648193359375,140.7890625,137.84521484375,27.39552181970905,80.185546875,114,85,9690,1.3411764705882352,0.0186921296296296
img-152.jpg,minor_pothole,131.8125,137.873046875,140.4658203125,137.940185546875,23.479578609598647,70.660400390625,89,54,4806,1.648148148148148,0.0092708333333333
img-153.jpg,minor_pothole,142.03564453125,150.693603515625,160.8154296875,152.738037109375,28.0109576503698,65.9912109375,128,90,11520,1.4222222222222225,0.0222222222222222
img-154.jpg,medium_pothole,117.815185546875,122.880126953125,125.397216796875,123.0654296875,40.490083858038545,76.138916015625,445,400,178000,1.1125,0.3433641975308642
img-155.jpg,medium_pothole,122.988037109375,131.24560546875,136.272216796875,131.854736328125,22.346866959794575,61.13525390625,163,130,21190,1.2538461538461538,0.0408757716049382
img-155.jpg,minor_pothole,131.088134765625,140.30419921875,142.75390625,139.9814453125,20.660507963680896,63.87451171875,126,134,16884,0.9402985074626866,0.0325694444444444
img-155.jpg,minor_pothole,138.924072265625,150.41943359375,160.096923828125,151.98828125,20.00049704887727,55.40771484375,62,63,3906,0.984126984126984,0.0075347222222222
img-156.jpg,medium_pothole,132.5791015625,140.492431640625,143.355712890625,140.45703125,26.90127910990523,71.4697265625,248,170,42160,1.4588235294117646,0.0813271604938271
img-156.jpg,minor_pothole,140.783447265625,147.96875,149.74609375,147.677001953125,20.197110193102873,53.975830078125,125,48,6000,2.6041666666666665,0.011574074074074
img-157.jpg,medium_pothole,145.153076171875,150.1474609375,158.342041015625,152.0087890625,19.170185614708597,51.610107421875,194,119,23086,1.630252100840336,0.0445331790123456
img-157.jpg,minor_pothole,145.132080078125,150.407470703125,157.958251953125,152.07470703125,15.733848517510959,26.334228515625,64,34,2176,1.8823529411764703,0.0041975308641975
img-158.jpg,medium_pothole,88.577392578125,89.99658203125,89.30322265625,89.616943359375,26.897483255886563,63.12744140625,165,117,19305,1.4102564102564104,0.0372395833333333
img-158.jpg,minor_pothole,89.66455078125,90.443359375,88.3671875,89.730712890625,20.639045740103864,60.201416015625,135,85,11475,1.588235294117647,0.0221354166666666
img-159.jpg,medium_pothole,130.552490234375,136.130859375,142.61572265625,137.48193359375,21.381022218429248,59.205322265625,133,103,13699,1.2912621359223302,0.0264255401234567
img-159.jpg,minor_pothole,118.4873046875,125.226318359375,130.757568359375,126.147216796875,25.15444591877036,66.302490234375,58,43,2494,1.3488372093023255,0.0048109567901234
img-159.jpg,minor_pothole,142.15576171875,148.259033203125,153.013671875,149.03759765625,16.50701355704582,42.0849609375,121,86,10406,1.4069767441860466,0.0200733024691358
img-16.jpg,medium_pothole,129.2021484375,156.534423828125,179.451904296875,160.28662109375,25.55890631655857,56.90185546875,194,181,35114,1.0718232044198894,0.0677353395061728
img-160.jpg,minor_pothole,162.188720703125,172.92919921875,181.717041015625,174.41748046875,24.0871226922076,64.434814453125,192,164,31488,1.170731707317073,0.0607407407407407
img-160.jpg,minor_pothole,145.0791015625,155.728271484375,164.9580078125,157.311279296875,29.731554972095086,75.889892578125,152,139,21128,1.0935251798561152,0.0407561728395061
img-160.jpg,minor_pothole,131.111083984375,141.181640625,150.1806640625,142.75439453125,37.19847829318721,88.77685546875,210,146,30660,1.4383561643835616,0.0591435185185185
img-160.jpg,minor_pothole,152.773681640625,162.46484375,169.561767578125,163.571044921875,31.84785657221025,65.057373046875,112,101,11312,1.108910891089109,0.0218209876543209
img-161.jpg,medium_pothole,151.81298828125,162.119140625,175.847412109375,165.08154296875,28.5071210121348,56.341552734375,139,94,13066,1.4787234042553192,0.0252044753086419
img-162.jpg,medium_pothole,128.108154296875,139.5908203125,146.396240234375,140.28857421875,15.90805264583861,35.672607421875,259,140,36260,1.85,0.0699459876543209
img-163.jpg,medium_pothole,128.20751953125,158.630615234375,177.9658203125,160.933349609375,25.791450654549358,51.734619140625,260,205,53300,1.2682926829268293,0.1028163580246913
img-163.jpg,minor_pothole,127.82421875,158.52734375,176.989013671875,160.44970703125,26.950111424139685,32.186279296875,58,51,2958,1.1372549019607845,0.0057060185185185
img-164.jpg,major_pothole,127.9521484375,155.344970703125,170.931396484375,156.896484375,28.975163248834868,67.049560546875,269,138,37122,1.9492753623188408,0.0716087962962963
img-165.jpg,medium_pothole,132.693603515625,138.196044921875,143.662109375,139.223876953125,25.991611969666955,74.70703125,261,135,35235,1.9333333333333331,0.06796875
img-166.jpg,medium_pothole,93.57568359375,100.388427734375,106.432861328125,101.436279296875,25.097774471494343,62.38037109375,218,152,33136,1.4342105263157894,0.0639197530864197
img-166.jpg,minor_pothole,102.67333984375,108.193115234375,111.349609375,108.538330078125,30.2944210833259,77.135009765625,55,53,2915,1.0377358490566038,0.0056230709876543
img-167.jpg,medium_pothole,118.81591796875,127.5673828125,131.11767578125,127.64013671875,22.11029460059404,60.263671875,191,144,27504,1.3263888888888888,0.0530555555555555
img-167.jpg,minor_pothole,122.141357421875,130.364501953125,133.192138671875,130.296142578125,19.12598150982183,57.337646484375,155,97,15035,1.597938144329897,0.0290027006172839
img-167.jpg,minor_pothole,146.521240234375,164.2607421875,174.761962890625,165.390625,27.337280484658216,27.703857421875,74,28,2072,2.642857142857143,0.0039969135802469
img-168.jpg,medium_pothole,122.480224609375,147.833251953125,163.9453125,149.7451171875,29.838186254707946,66.302490234375,233,96,22368,2.427083333333333,0.0431481481481481
img-168.jpg,minor_pothole,132.014404296875,155.230712890625,168.42919921875,156.5400390625,19.035556224595176,29.945068359375,67,44,2948,1.5227272727272727,0.0056867283950617
img-169.jpg,medium_pothole,106.087158203125,115.86376953125,123.3427734375,117.01220703125,21.563198526097377,51.0498046875,311,159,49449,1.955974842767296,0.0953877314814814
img-17.jpg,medium_pothole,89.346923828125,96.74951171875,103.14306640625,97.865966796875,25.450987938655448,57.337646484375,292,194,56648,1.5051546391752575,0.1092746913580246
img-17.jpg,minor_pothole,96.0537109375,102.13330078125,103.9052734375,101.96337890625,20.922338883696597,54.16259765625,153,119,18207,1.2857142857142858,0.0351215277777777
img-170.jpg,minor_pothole,94.847900390625,98.608642578125,104.31884765625,99.92138671875,15.159444625653709,28.077392578125,99,48,4752,2.0625,0.0091666666666666
img-170.jpg,minor_pothole,92.158203125,95.641845703125,98.118896484375,95.99853515625,18.295267003496637,30.069580078125,147,94,13818,1.5638297872340423,0.0266550925925925
img-171.jpg,medium_pothole,127.964599609375,144.8798828125,156.942626953125,146.5810546875,37.030693198094255,79.81201171875,241,156,37596,1.544871794871795,0.0725231481481481
img-172.jpg,minor_pothole,106.043701171875,111.219482421875,112.28759765625,110.938232421875,31.20329076697148,67.298583984375,176,74,13024,2.3783783783783785,0.0251234567901234
img-172.jpg,minor_pothole,108.634765625,112.91943359375,115.810546875,113.3388671875,25.72276345290754,49.493408203125,92,89,8188,1.0337078651685394,0.0157947530864197
img-172.jpg,minor_pothole,106.32666015625,115.984619140625,117.85400390625,115.449951171875,35.0535435167909,50.987548828125,77,60,4620,1.2833333333333334,0.008912037037037
img-172.jpg,minor_pothole,126.797607421875,141.01513671875,146.88720703125,141.133544921875,30.53467207875281,49.8046875,133,38,5054,3.5,0.0097492283950617
img-172.jpg,medium_pothole,134.971435546875,148.826171875,160.698486328125,150.809326171875,39.377244739276684,78.504638671875,353,216,76248,1.6342592592592593,0.1470833333333333
img-173.jpg,medium_pothole,86.05859375,96.20654296875,108.015380859375,98.57373046875,39.89444609770861,63.812255859375,262,108,28296,2.425925925925926,0.0545833333333333
img-173.jpg,medium_pothole,86.109375,99.1044921875,114.220458984375,102.161376953125,36.47025733895533,63.563232421875,298,93,27714,3.204301075268817,0.0534606481481481
img-174.jpg,medium_pothole,139.131103515625,143.499755859375,147.51953125,144.21875,23.757194633941946,58.89404296875,274,133,36442,2.0601503759398496,0.0702970679012345
img-175.jpg,medium_pothole,109.397216796875,123.310546875,136.989501953125,125.84814453125,36.928243955478855,61.695556640625,227,208,47216,1.0913461538461535,0.0910802469135802
img-175.jpg,medium_pothole,111.55419921875,127.2587890625,142.9287109375,130.159912109375,37.46347263179029,66.36474609375,143,192,27456,0.7447916666666666,0.0529629629629629
img-175.jpg,minor_pothole,104.290283203125,114.14306640625,119.209228515625,114.531982421875,25.52343539707069,31.6259765625,82,77,6314,1.0649350649350648,0.0121797839506172
img-176.jpg,medium_pothole,133.768310546875,142.440185546875,148.7783203125,143.408935546875,21.220694596086553,52.17041015625,197,118,23246,1.6694915254237288,0.0448418209876543
img-176.jpg,minor_pothole,138.806640625,146.489990234375,149.74658203125,146.6328125,21.3688070684197,36.6064453125,110,70,7700,1.5714285714285714,0.0148533950617283
img-177.jpg,medium_pothole,125.1884765625,129.346435546875,132.03857421875,129.687744140625,43.86122475825215,86.224365234375,189,118,22302,1.6016949152542372,0.0430208333333333
img-178.jpg,medium_pothole,138.21826171875,144.605224609375,149.391845703125,145.36279296875,23.114782844520203,66.676025390625,192,102,19584,1.8823529411764703,0.0377777777777777
img-178.jpg,minor_pothole,134.3828125,142.60107421875,144.47509765625,142.208251953125,18.717271964575783,54.5361328125,151,79,11929,1.9113924050632911,0.0230111882716049
img-178.jpg,minor_pothole,139.76904296875,148.53759765625,151.10302734375,148.31298828125,19.761695193721366,48.80859375,77,65,5005,1.1846153846153846,0.0096547067901234
img-179.jpg,medium_pothole,114.63330078125,127.537109375,138.433837890625,129.312255859375,45.94929064448559,80.9326171875,162,219,35478,0.7397260273972602,0.0684375
img-179.jpg,minor_pothole,129.614013671875,144.53076171875,158.932373046875,147.14306640625,43.866280080457614,83.609619140625,95,162,15390,0.5864197530864198,0.0296875
img-179.jpg,minor_pothole,101.015380859375,110.010009765625,113.099365234375,109.88916015625,36.00427789900858,79.500732421875,121,136,16456,0.8897058823529411,0.0317438271604938
