image_name,image_width,image_height,label,xmin,ymin,xmax,ymax,box_width,box_height,box_area,aspect_ratio,area_percentage,center_x,center_y,relative_center_x,relative_center_y,width_percentage,height_percentage
img-110.jpg,720,720,medium_pothole,224,290,638,411,414,121,50094,3.4214876033057853,0.09663194444444445,431.0,350.5,0.5986111111111111,0.48680555555555555,0.575,0.16805555555555557
img-110.jpg,720,720,minor_pothole,82,184,180,211,98,27,2646,3.6296296296296298,0.005104166666666667,131.0,197.5,0.18194444444444444,0.2743055555555556,0.1361111111111111,0.0375
img-111.jpg,720,720,minor_pothole,337,265,425,319,88,54,4752,1.6296296296296295,0.009166666666666667,381.0,292.0,0.5291666666666667,0.40555555555555556,0.12222222222222222,0.075
img-111.jpg,720,720,minor_pothole,237,318,402,470,165,152,25080,1.0855263157894737,0.04837962962962963,319.5,394.0,0.44375,0.5472222222222223,0.22916666666666666,0.2111111111111111
img-111.jpg,720,720,minor_pothole,11,489,92,596,81,107,8667,0.7570093457943925,0.01671875,51.5,542.5,0.07152777777777777,0.7534722222222222,0.1125,0.1486111111111111
img-112.jpg,720,720,medium_pothole,176,171,513,301,337,130,43810,2.5923076923076924,0.08451003086419753,344.5,236.0,0.47847222222222224,0.3277777777777778,0.46805555555555556,0.18055555555555555
img-113.jpg,720,720,major_pothole,90,142,595,459,505,317,160085,1.5930599369085174,0.3088059413580247,342.5,300.5,0.4756944444444444,0.4173611111111111,0.7013888888888888,0.44027777777777777
img-114.jpg,720,720,minor_pothole,271,260,403,373,132,113,14916,1.168141592920354,0.02877314814814815,337.0,316.5,0.46805555555555556,0.4395833333333333,0.18333333333333332,0.15694444444444444
img-115.jpg,720,720,medium_pothole,230,275,454,394,224,119,26656,1.8823529411764706,0.05141975308641975,342.0,334.5,0.475,0.46458333333333335,0.3111111111111111,0.16527777777777777
img-116.jpg,720,720,medium_pothole,295,265,530,411,235,146,34310,1.6095890410958904,0.06618441358024692,412.5,338.0,0.5729166666666666,0.46944444444444444,0.3263888888888889,0.20277777777777778
img-116.jpg,720,720,minor_pothole,90,478,181,573,91,95,8645,0.9578947368421052,0.016676311728395062,135.5,525.5,0.18819444444444444,0.7298611111111111,0.12638888888888888,0.13194444444444445
img-117.jpg,720,720,minor_pothole,280,270,404,517,124,247,30628,0.5020242914979757,0.05908179012345679,342.0,393.5,0.475,0.5465277777777777,0.17222222222222222,0.34305555555555556
img-117.jpg,720,720,minor_pothole,271,49,379,87,108,38,4104,2.8421052631578947,0.007916666666666667,325.0,68.0,0.4513888888888889,0.09444444444444444,0.15,0.05277777777777778
img-118.jpg,720,720,major_pothole,155,151,504,595,349,444,154956,0.786036036036036,0.29891203703703706,329.5,373.0,0.4576388888888889,0.5180555555555556,0.4847222222222222,0.6166666666666667
img-119.jpg,720,720,medium_pothole,188,212,395,389,207,177,36639,1.1694915254237288,0.07067708333333333,291.5,300.5,0.4048611111111111,0.4173611111111111,0.2875,0.24583333333333332
img-119.jpg,720,720,minor_pothole,144,597,302,720,158,123,19434,1.2845528455284554,0.037488425925925925,223.0,658.5,0.30972222222222223,0.9145833333333333,0.21944444444444444,0.17083333333333334
img-12.jpg,720,720,medium_pothole,278,373,535,639,257,266,68362,0.9661654135338346,0.13187114197530864,406.5,506.0,0.5645833333333333,0.7027777777777777,0.35694444444444445,0.36944444444444446
img-120.jpg,720,720,medium_pothole,242,346,492,440,250,94,23500,2.6595744680851063,0.04533179012345679,367.0,393.0,0.5097222222222222,0.5458333333333333,0.3472222222222222,0.13055555555555556
img-121.jpg,720,720,medium_pothole,159,230,331,352,172,122,20984,1.4098360655737705,0.040478395061728394,245.0,291.0,0.3402777777777778,0.4041666666666667,0.2388888888888889,0.16944444444444445
img-121.jpg,720,720,medium_pothole,270,368,498,547,228,179,40812,1.2737430167597765,0.07872685185185185,384.0,457.5,0.5333333333333333,0.6354166666666666,0.31666666666666665,0.24861111111111112
img-121.jpg,720,720,minor_pothole,523,498,580,558,57,60,3420,0.95,0.006597222222222222,551.5,528.0,0.7659722222222223,0.7333333333333333,0.07916666666666666,0.08333333333333333
img-122.jpg,720,720,medium_pothole,260,288,476,430,216,142,30672,1.5211267605633803,0.059166666666666666,368.0,359.0,0.5111111111111111,0.4986111111111111,0.3,0.19722222222222222
img-123.jpg,720,720,medium_pothole,459,267,641,436,182,169,30758,1.0769230769230769,0.05933256172839506,550.0,351.5,0.7638888888888888,0.48819444444444443,0.25277777777777777,0.23472222222222222
img-124.jpg,720,720,minor_pothole,169,32,269,80,100,48,4800,2.0833333333333335,0.009259259259259259,219.0,56.0,0.30416666666666664,0.07777777777777778,0.1388888888888889,0.06666666666666667
img-124.jpg,720,720,major_pothole,213,236,504,492,291,256,74496,1.13671875,0.1437037037037037,358.5,364.0,0.4979166666666667,0.5055555555555555,0.4041666666666667,0.35555555555555557
img-124.jpg,720,720,minor_pothole,456,329,575,450,119,121,14399,0.9834710743801653,0.0277758487654321,515.5,389.5,0.7159722222222222,0.5409722222222222,0.16527777777777777,0.16805555555555557
img-124.jpg,720,720,minor_pothole,513,218,554,247,41,29,1189,1.4137931034482758,0.0022935956790123458,533.5,232.5,0.7409722222222223,0.3229166666666667,0.05694444444444444,0.04027777777777778
img-124.jpg,720,720,minor_pothole,519,33,607,146,88,113,9944,0.7787610619469026,0.019182098765432098,563.0,89.5,0.7819444444444444,0.12430555555555556,0.12222222222222222,0.15694444444444444
img-124.jpg,720,720,minor_pothole,60,184,150,243,90,59,5310,1.5254237288135593,0.010243055555555556,105.0,213.5,0.14583333333333334,0.2965277777777778,0.125,0.08194444444444444
img-124.jpg,720,720,minor_pothole,237,0,273,25,36,25,900,1.44,0.001736111111111111,255.0,12.5,0.3541666666666667,0.017361111111111112,0.05,0.034722222222222224
img-125.jpg,720,720,minor_pothole,293,302,461,410,168,108,18144,1.5555555555555556,0.035,377.0,356.0,0.5236111111111111,0.49444444444444446,0.23333333333333334,0.15
img-125.jpg,720,720,minor_pothole,180,73,272,107,92,34,3128,2.7058823529411766,0.00603395061728395,226.0,90.0,0.3138888888888889,0.125,0.12777777777777777,0.04722222222222222
img-125.jpg,720,720,minor_pothole,184,111,279,150,95,39,3705,2.4358974358974357,0.007146990740740741,231.5,130.5,0.3215277777777778,0.18125,0.13194444444444445,0.05416666666666667
img-126.jpg,720,720,medium_pothole,226,284,461,416,235,132,31020,1.7803030303030303,0.05983796296296296,343.5,350.0,0.47708333333333336,0.4861111111111111,0.3263888888888889,0.18333333333333332
img-126.jpg,720,720,minor_pothole,479,147,560,211,81,64,5184,1.265625,0.01,519.5,179.0,0.7215277777777778,0.24861111111111112,0.1125,0.08888888888888889
img-126.jpg,720,720,minor_pothole,0,209,48,235,48,26,1248,1.8461538461538463,0.0024074074074074076,24.0,222.0,0.03333333333333333,0.30833333333333335,0.06666666666666667,0.03611111111111111
img-127.jpg,720,720,medium_pothole,357,306,537,398,180,92,16560,1.9565217391304348,0.03194444444444444,447.0,352.0,0.6208333333333333,0.4888888888888889,0.25,0.12777777777777777
img-127.jpg,720,720,medium_pothole,221,329,326,411,105,82,8610,1.2804878048780488,0.016608796296296295,273.5,370.0,0.3798611111111111,0.5138888888888888,0.14583333333333334,0.11388888888888889
img-127.jpg,720,720,minor_pothole,321,417,504,552,183,135,24705,1.3555555555555556,0.04765625,412.5,484.5,0.5729166666666666,0.6729166666666667,0.25416666666666665,0.1875
img-128.jpg,720,720,medium_pothole,269,203,437,399,168,196,32928,0.8571428571428571,0.06351851851851852,353.0,301.0,0.49027777777777776,0.41805555555555557,0.23333333333333334,0.2722222222222222
img-129.jpg,720,720,minor_pothole,248,285,351,374,103,89,9167,1.1573033707865168,0.017683256172839504,299.5,329.5,0.41597222222222224,0.4576388888888889,0.14305555555555555,0.12361111111111112
img-129.jpg,720,720,minor_pothole,329,378,427,431,98,53,5194,1.849056603773585,0.01001929012345679,378.0,404.5,0.525,0.5618055555555556,0.1361111111111111,0.07361111111111111
img-13.jpg,720,720,medium_pothole,160,288,396,433,236,145,34220,1.6275862068965516,0.06601080246913581,278.0,360.5,0.3861111111111111,0.5006944444444444,0.3277777777777778,0.2013888888888889
img-13.jpg,720,720,medium_pothole,269,150,499,219,230,69,15870,3.3333333333333335,0.030613425925925926,384.0,184.5,0.5333333333333333,0.25625,0.3194444444444444,0.09583333333333334
img-13.jpg,720,720,minor_pothole,490,27,594,65,104,38,3952,2.736842105263158,0.007623456790123457,542.0,46.0,0.7527777777777778,0.06388888888888888,0.14444444444444443,0.05277777777777778
img-13.jpg,720,720,medium_pothole,619,11,693,39,74,28,2072,2.642857142857143,0.003996913580246913,656.0,25.0,0.9111111111111111,0.034722222222222224,0.10277777777777777,0.03888888888888889
img-130.jpg,720,720,medium_pothole,295,270,426,340,131,70,9170,1.8714285714285714,0.017689043209876545,360.5,305.0,0.5006944444444444,0.4236111111111111,0.18194444444444444,0.09722222222222222
img-130.jpg,720,720,minor_pothole,401,236,449,271,48,35,1680,1.3714285714285714,0.0032407407407407406,425.0,253.5,0.5902777777777778,0.35208333333333336,0.06666666666666667,0.04861111111111111
img-131.jpg,720,720,medium_pothole,271,383,374,471,103,88,9064,1.1704545454545454,0.01748456790123457,322.5,427.0,0.4479166666666667,0.5930555555555556,0.14305555555555555,0.12222222222222222
img-132.jpg,720,720,medium_pothole,97,222,584,434,487,212,103244,2.297169811320755,0.19915895061728395,340.5,328.0,0.47291666666666665,0.45555555555555555,0.6763888888888889,0.29444444444444445
img-132.jpg,720,720,minor_pothole,0,195,45,236,45,41,1845,1.0975609756097562,0.0035590277777777777,22.5,215.5,0.03125,0.29930555555555555,0.0625,0.05694444444444444
img-133.jpg,720,720,medium_pothole,305,287,436,348,131,61,7991,2.1475409836065573,0.015414737654320988,370.5,317.5,0.5145833333333333,0.4409722222222222,0.18194444444444444,0.08472222222222223
img-134.jpg,720,720,medium_pothole,290,274,422,399,132,125,16500,1.056,0.031828703703703706,356.0,336.5,0.49444444444444446,0.4673611111111111,0.18333333333333332,0.1736111111111111
img-134.jpg,720,720,minor_pothole,125,41,215,121,90,80,7200,1.125,0.013888888888888888,170.0,81.0,0.2361111111111111,0.1125,0.125,0.1111111111111111
img-135.jpg,720,720,medium_pothole,149,293,520,489,371,196,72716,1.8928571428571428,0.14027006172839507,334.5,391.0,0.46458333333333335,0.5430555555555555,0.5152777777777777,0.2722222222222222
img-135.jpg,720,720,minor_pothole,514,431,619,509,105,78,8190,1.3461538461538463,0.01579861111111111,566.5,470.0,0.7868055555555555,0.6527777777777778,0.14583333333333334,0.10833333333333334
img-135.jpg,720,720,medium_pothole,513,53,720,142,207,89,18423,2.3258426966292136,0.03553819444444444,616.5,97.5,0.85625,0.13541666666666666,0.2875,0.12361111111111112
img-135.jpg,720,720,minor_pothole,270,200,354,249,84,49,4116,1.7142857142857142,0.007939814814814814,312.0,224.5,0.43333333333333335,0.31180555555555556,0.11666666666666667,0.06805555555555555
img-136.jpg,720,720,medium_pothole,290,261,400,390,110,129,14190,0.8527131782945736,0.027372685185185184,345.0,325.5,0.4791666666666667,0.45208333333333334,0.1527777777777778,0.17916666666666667
img-137.jpg,720,720,medium_pothole,299,279,461,421,162,142,23004,1.1408450704225352,0.044375,380.0,350.0,0.5277777777777778,0.4861111111111111,0.225,0.19722222222222222
img-138.jpg,720,720,medium_pothole,324,312,438,368,114,56,6384,2.0357142857142856,0.012314814814814815,381.0,340.0,0.5291666666666667,0.4722222222222222,0.15833333333333333,0.07777777777777778
img-139.jpg,720,720,medium_pothole,278,260,429,397,151,137,20687,1.102189781021898,0.03990547839506173,353.5,328.5,0.4909722222222222,0.45625,0.20972222222222223,0.19027777777777777
img-14.jpg,720,720,medium_pothole,144,246,636,524,492,278,136776,1.7697841726618706,0.2638425925925926,390.0,385.0,0.5416666666666666,0.5347222222222222,0.6833333333333333,0.3861111111111111
img-14.jpg,720,720,minor_pothole,35,196,142,258,107,62,6634,1.7258064516129032,0.012797067901234568,88.5,227.0,0.12291666666666666,0.31527777777777777,0.1486111111111111,0.08611111111111111
img-140.jpg,720,720,minor_pothole,304,342,505,489,201,147,29547,1.3673469387755102,0.05699652777777778,404.5,415.5,0.5618055555555556,0.5770833333333333,0.2791666666666667,0.20416666666666666
img-140.jpg,720,720,medium_pothole,165,74,420,188,255,114,29070,2.236842105263158,0.05607638888888889,292.5,131.0,0.40625,0.18194444444444444,0.3541666666666667,0.15833333333333333
img-141.jpg,720,720,minor_pothole,400,444,504,523,104,79,8216,1.3164556962025316,0.015848765432098764,452.0,483.5,0.6277777777777778,0.6715277777777777,0.14444444444444443,0.10972222222222222
img-141.jpg,720,720,minor_pothole,283,359,427,464,144,105,15120,1.3714285714285714,0.029166666666666667,355.0,411.5,0.4930555555555556,0.5715277777777777,0.2,0.14583333333333334
img-141.jpg,720,720,minor_pothole,207,293,325,380,118,87,10266,1.3563218390804597,0.01980324074074074,266.0,336.5,0.36944444444444446,0.4673611111111111,0.1638888888888889,0.12083333333333333
img-141.jpg,720,720,minor_pothole,0,168,141,279,141,111,15651,1.2702702702702702,0.030190972222222223,70.5,223.5,0.09791666666666667,0.3104166666666667,0.19583333333333333,0.15416666666666667
img-142.jpg,720,720,medium_pothole,181,299,538,397,357,98,34986,3.642857142857143,0.06748842592592592,359.5,348.0,0.49930555555555556,0.48333333333333334,0.49583333333333335,0.1361111111111111
img-143.jpg,720,720,minor_pothole,275,318,441,426,166,108,17928,1.537037037037037,0.034583333333333334,358.0,372.0,0.49722222222222223,0.5166666666666667,0.23055555555555557,0.15
img-144.jpg,720,720,medium_pothole,259,354,429,464,170,110,18700,1.5454545454545454,0.03607253086419753,344.0,409.0,0.4777777777777778,0.5680555555555555,0.2361111111111111,0.1527777777777778
img-144.jpg,720,720,minor_pothole,31,201,103,246,72,45,3240,1.6,0.00625,67.0,223.5,0.09305555555555556,0.3104166666666667,0.1,0.0625
img-145.jpg,720,720,minor_pothole,288,320,435,411,147,91,13377,1.6153846153846154,0.02580439814814815,361.5,365.5,0.5020833333333333,0.5076388888888889,0.20416666666666666,0.12638888888888888
img-146.jpg,720,720,medium_pothole,153,253,439,421,286,168,48048,1.7023809523809523,0.09268518518518519,296.0,337.0,0.4111111111111111,0.46805555555555556,0.3972222222222222,0.23333333333333334
img-147.jpg,720,720,medium_pothole,312,299,410,418,98,119,11662,0.8235294117647058,0.022496141975308644,361.0,358.5,0.5013888888888889,0.4979166666666667,0.1361111111111111,0.16527777777777777
img-147.jpg,720,720,minor_pothole,413,220,479,278,66,58,3828,1.1379310344827587,0.00738425925925926,446.0,249.0,0.6194444444444445,0.3458333333333333,0.09166666666666666,0.08055555555555556
img-148.jpg,720,720,medium_pothole,254,246,385,383,131,137,17947,0.9562043795620438,0.03461998456790123,319.5,314.5,0.44375,0.43680555555555556,0.18194444444444444,0.19027777777777777
img-148.jpg,720,720,minor_pothole,663,121,720,161,57,40,2280,1.425,0.004398148148148148,691.5,141.0,0.9604166666666667,0.19583333333333333,0.07916666666666666,0.05555555555555555
img-149.jpg,720,720,medium_pothole,195,233,506,351,311,118,36698,2.635593220338983,0.07079089506172839,350.5,292.0,0.48680555555555555,0.40555555555555556,0.43194444444444446,0.1638888888888889
img-15.jpg,720,720,medium_pothole,249,322,462,433,213,111,23643,1.9189189189189189,0.04560763888888889,355.5,377.5,0.49375,0.5243055555555556,0.29583333333333334,0.15416666666666667
img-150.jpg,720,720,medium_pothole,216,279,559,400,343,121,41503,2.834710743801653,0.08005979938271605,387.5,339.5,0.5381944444444444,0.47152777777777777,0.47638888888888886,0.16805555555555557
img-151.jpg,720,720,minor_pothole,269,269,483,409,214,140,29960,1.5285714285714285,0.05779320987654321,376.0,339.0,0.5222222222222223,0.4708333333333333,0.2972222222222222,0.19444444444444445
img-152.jpg,720,720,minor_pothole,261,262,343,306,82,44,3608,1.8636363636363635,0.006959876543209877,302.0,284.0,0.41944444444444445,0.39444444444444443,0.11388888888888889,0.06111111111111111
img-152.jpg,720,720,minor_pothole,309,313,496,369,187,56,10472,3.3392857142857144,0.020200617283950617,402.5,341.0,0.5590277777777778,0.4736111111111111,0.25972222222222224,0.07777777777777778
img-152.jpg,720,720,minor_pothole,385,496,508,555,123,59,7257,2.0847457627118646,0.013998842592592592,446.5,525.5,0.6201388888888889,0.7298611111111111,0.17083333333333334,0.08194444444444444
img-152.jpg,720,720,minor_pothole,470,607,584,692,114,85,9690,1.3411764705882352,0.018692129629629628,527.0,649.5,0.7319444444444444,0.9020833333333333,0.15833333333333333,0.11805555555555555
img-152.jpg,720,720,minor_pothole,201,629,290,683,89,54,4806,1.6481481481481481,0.009270833333333334,245.5,656.0,0.34097222222222223,0.9111111111111111,0.12361111111111112,0.075
img-153.jpg,720,720,minor_pothole,297,297,425,387,128,90,11520,1.4222222222222223,0.022222222222222223,361.0,342.0,0.5013888888888889,0.475,0.17777777777777778,0.125
img-154.jpg,720,720,medium_pothole,94,242,539,642,445,400,178000,1.1125,0.3433641975308642,316.5,442.0,0.4395833333333333,0.6138888888888889,0.6180555555555556,0.5555555555555556
img-155.jpg,720,720,medium_pothole,420,248,583,378,163,130,21190,1.2538461538461538,0.04087577160493827,501.5,313.0,0.6965277777777777,0.43472222222222223,0.2263888888888889,0.18055555555555555
img-155.jpg,720,720,minor_pothole,407,474,533,608,126,134,16884,0.9402985074626866,0.03256944444444444,470.0,541.0,0.6527777777777778,0.7513888888888889,0.175,0.18611111111111112
img-155.jpg,720,720,minor_pothole,247,330,309,393,62,63,3906,0.9841269841269841,0.007534722222222222,278.0,361.5,0.3861111111111111,0.5020833333333333,0.08611111111111111,0.0875
img-156.jpg,720,720,medium_pothole,204,255,452,425,248,170,42160,1.4588235294117646,0.08132716049382716,328.0,340.0,0.45555555555555555,0.4722222222222222,0.34444444444444444,0.2361111111111111
img-156.jpg,720,720,minor_pothole,448,145,573,193,125,48,6000,2.6041666666666665,0.011574074074074073,510.5,169.0,0.7090277777777778,0.23472222222222222,0.1736111111111111,0.06666666666666667
img-157.jpg,720,720,medium_pothole,243,260,437,379,194,119,23086,1.6302521008403361,0.04453317901234568,340.0,319.5,0.4722222222222222,0.44375,0.26944444444444443,0.16527777777777777
img-157.jpg,720,720,minor_pothole,202,207,266,241,64,34,2176,1.8823529411764706,0.004197530864197531,234.0,224.0,0.325,0.3111111111111111,0.08888888888888889,0.04722222222222222
img-158.jpg,720,720,medium_pothole,297,292,462,409,165,117,19305,1.4102564102564104,0.03723958333333333,379.5,350.5,0.5270833333333333,0.48680555555555555,0.22916666666666666,0.1625
img-158.jpg,720,720,minor_pothole,158,337,293,422,135,85,11475,1.588235294117647,0.022135416666666668,225.5,379.5,0.31319444444444444,0.5270833333333333,0.1875,0.11805555555555555
img-159.jpg,720,720,medium_pothole,304,304,437,407,133,103,13699,1.2912621359223302,0.02642554012345679,370.5,355.5,0.5145833333333333,0.49375,0.18472222222222223,0.14305555555555555
img-159.jpg,720,720,minor_pothole,423,577,481,620,58,43,2494,1.3488372093023255,0.004810956790123457,452.0,598.5,0.6277777777777778,0.83125,0.08055555555555556,0.059722222222222225
img-159.jpg,720,720,minor_pothole,225,202,346,288,121,86,10406,1.4069767441860466,0.0200733024691358,285.5,245.0,0.39652777777777776,0.3402777777777778,0.16805555555555557,0.11944444444444445
img-16.jpg,720,720,medium_pothole,258,279,452,460,194,181,35114,1.0718232044198894,0.06773533950617285,355.0,369.5,0.4930555555555556,0.5131944444444444,0.26944444444444443,0.2513888888888889
img-160.jpg,720,720,minor_pothole,491,1,683,165,192,164,31488,1.170731707317073,0.06074074074074074,587.0,83.0,0.8152777777777778,0.11527777777777778,0.26666666666666666,0.22777777777777777
img-160.jpg,720,720,minor_pothole,371,289,523,428,152,139,21128,1.0935251798561152,0.04075617283950617,447.0,358.5,0.6208333333333333,0.4979166666666667,0.2111111111111111,0.19305555555555556
img-160.jpg,720,720,minor_pothole,233,395,443,541,210,146,30660,1.4383561643835616,0.05914351851851852,338.0,468.0,0.46944444444444444,0.65,0.2916666666666667,0.20277777777777778
img-160.jpg,720,720,minor_pothole,581,131,693,232,112,101,11312,1.108910891089109,0.021820987654320986,637.0,181.5,0.8847222222222222,0.2520833333333333,0.15555555555555556,0.14027777777777778
img-161.jpg,720,720,medium_pothole,281,289,420,383,139,94,13066,1.4787234042553192,0.025204475308641974,350.5,336.0,0.48680555555555555,0.4666666666666667,0.19305555555555556,0.13055555555555556
img-162.jpg,720,720,medium_pothole,221,246,480,386,259,140,36260,1.85,0.06994598765432099,350.5,316.0,0.48680555555555555,0.4388888888888889,0.3597222222222222,0.19444444444444445
img-163.jpg,720,720,medium_pothole,257,282,517,487,260,205,53300,1.2682926829268293,0.10281635802469136,387.0,384.5,0.5375,0.5340277777777778,0.3611111111111111,0.2847222222222222
img-163.jpg,720,720,minor_pothole,662,216,720,267,58,51,2958,1.1372549019607843,0.005706018518518518,691.0,241.5,0.9597222222222223,0.33541666666666664,0.08055555555555556,0.07083333333333333
img-164.jpg,720,720,major_pothole,220,286,489,424,269,138,37122,1.9492753623188406,0.0716087962962963,354.5,355.0,0.49236111111111114,0.4930555555555556,0.3736111111111111,0.19166666666666668
img-165.jpg,720,720,medium_pothole,225,311,486,446,261,135,35235,1.9333333333333333,0.06796875,355.5,378.5,0.49375,0.5256944444444445,0.3625,0.1875
img-166.jpg,720,720,medium_pothole,250,274,468,426,218,152,33136,1.4342105263157894,0.06391975308641976,359.0,350.0,0.4986111111111111,0.4861111111111111,0.30277777777777776,0.2111111111111111
img-166.jpg,720,720,minor_pothole,64,305,119,358,55,53,2915,1.0377358490566038,0.005623070987654321,91.5,331.5,0.12708333333333333,0.46041666666666664,0.0763888888888889,0.07361111111111111
img-167.jpg,720,720,medium_pothole,279,263,470,407,191,144,27504,1.3263888888888888,0.05305555555555556,374.5,335.0,0.5201388888888889,0.4652777777777778,0.2652777777777778,0.2
img-167.jpg,720,720,minor_pothole,166,403,321,500,155,97,15035,1.597938144329897,0.02900270061728395,243.5,451.5,0.33819444444444446,0.6270833333333333,0.2152777777777778,0.13472222222222222
img-167.jpg,720,720,minor_pothole,202,56,276,84,74,28,2072,2.642857142857143,0.003996913580246913,239.0,70.0,0.33194444444444443,0.09722222222222222,0.10277777777777777,0.03888888888888889
img-168.jpg,720,720,medium_pothole,242,262,475,358,233,96,22368,2.4270833333333335,0.04314814814814815,358.5,310.0,0.4979166666666667,0.4305555555555556,0.3236111111111111,0.13333333333333333
img-168.jpg,720,720,minor_pothole,79,95,146,139,67,44,2948,1.5227272727272727,0.005686728395061728,112.5,117.0,0.15625,0.1625,0.09305555555555556,0.06111111111111111
img-169.jpg,720,720,medium_pothole,154,259,465,418,311,159,49449,1.9559748427672956,0.09538773148148148,309.5,338.5,0.42986111111111114,0.4701388888888889,0.43194444444444446,0.22083333333333333
img-17.jpg,720,720,medium_pothole,124,313,416,507,292,194,56648,1.5051546391752577,0.10927469135802469,270.0,410.0,0.375,0.5694444444444444,0.40555555555555556,0.26944444444444443
img-17.jpg,720,720,minor_pothole,522,239,675,358,153,119,18207,1.2857142857142858,0.03512152777777778,598.5,298.5,0.83125,0.41458333333333336,0.2125,0.16527777777777777
img-170.jpg,720,720,minor_pothole,330,243,429,291,99,48,4752,2.0625,0.009166666666666667,379.5,267.0,0.5270833333333333,0.37083333333333335,0.1375,0.06666666666666667
